id,name,sort_name,email,twitter,facebook,group,group_id,area_id,area,chamber,term,start_date,end_date,image,gender
594b092b-268d-40ea-8bbb-8529934f312e,Abdelaziz Aba,Aba Abdelaziz,,,,Parti de l'Istiqlal,PI,area/boujdour,BOUJDOUR,House of Representatives,10,,,,
15dc6cee-2583-4502-8b57-ecd6d5c3cefd,Abdelaziz El Ayed,El Ayed Abdelaziz,,,,Parti de la Justice et du Développement,PJD,area/skhirate_-_temara,SKHIRATE - TEMARA,House of Representatives,10,,,,
b73ed87a-2699-496e-8f02-0057b922742f,Abdelaziz Elomari,Elomari Abdelaziz,,,,Parti de la Justice et du Développement,PJD,area/ain_sebaa_-_hay_mohammadi,AIN SEBAA - HAY MOHAMMADI,House of Representatives,10,,,,
ae80900f-eecc-43ef-ac82-f41d4b430ab8,Abdelaziz Kouskous,Kouskous Abdelaziz,,,,Mouvement Populaire,MP,area/taza,TAZA,House of Representatives,10,,,,
18d8ad74-3689-4790-9501-34a858508127,Abdelaziz LACHEHAB,Lachhab Abdelaziz,,,,Parti de l'Istiqlal,PI,area/ouezzane,OUEZZANE,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_308.jpg?itok=PqsOY8lV,
1d02462d-8e64-4848-bd4a-5273c89290a8,Abdelaziz Ouadki,Ouadki Abdelaziz,,,,Parti de l'Union Constitutionnelle,UC,area/larache,LARACHE,House of Representatives,10,,,,
060ce5c1-79bb-48cd-aca4-4a89d3311f33,Abdelfattah El Aouni,El Aouni Abdelfattah,,,,Parti Authenticité et Modernité,PAM,area/rabat-_mouhet,RABAT- MOUHET,House of Representatives,10,,,,
2073be5a-0855-405e-b05f-2c809dab6101,Abdelfettah Ahl Elmekki,Ahl Elmekki Abdelfettah,,,,Union Socialiste des Forces Populaires,USFP,area/aousserd,AOUSSERD,House of Representatives,10,,,,
2f7bd264-f316-452d-805c-0e9f5a0f70c5,Abdelghni Janah,Janah Abdelghni,,,,Parti de l'Istiqlal,PI,area/chichaoua,CHICHAOUA,House of Representatives,10,,,,
8783aa62-01a9-47d1-8591-7000e140d760,Abdelghni Mekhdad,Mekhdad Abdelghni,,,,Parti Authenticité et Modernité,PAM,area/sidi_bennour,SIDI BENNOUR,House of Representatives,10,,,,
96c82bb5-272c-4c69-a8a5-f029c03810fd,Abdelhadi Chrika,Chrika Abdelhadi,,,,Parti Authenticité et Modernité,PAM,area/fquih_ben_salah,FQUIH BEN SALAH,House of Representatives,10,,,,
af180e87-af33-4b20-9e0b-9f006f131f9c,Abdelhak Chafik,Chafik Abdelhak,,,,Parti Authenticité et Modernité,PAM,area/ain_chok,AIN CHOK,House of Representatives,10,,,,
58f595a7-6b8a-45e6-972d-b9cb807f05a5,Abdelhak ENNAJHI,Ennajhi Abdelhak,,,,Parti de la Justice et du Développement,PJD,area/casablanca_-_anfa,CASABLANCA - ANFA,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_119.jpg?itok=ZV1v_PfK,
184407a6-8e87-4923-b118-52e342f7ab36,Abdelhakim El Ahmadi,El Ahmadi Abdelhakim,,,,Mouvement Populaire,MP,area/national,National,House of Representatives,10,,,,
bc14b387-66e6-4006-bef8-a84e95dba8e4,Abdelhakim SOUJDA,Sajda Abdelhakim,,,,Parti Authenticité et Modernité,PAM,area/el_jadida,EL JADIDA,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_245.jpg?itok=dw1d39qL,
5eef7431-7afc-4745-8203-e0c1b7d32d8c,Abdeljalil Meskine,Meskine Abdeljalil,,,,Parti de la Justice et du Développement,PJD,area/taroudannt_al_janoubia,TAROUDANNT AL JANOUBIA,House of Representatives,10,,,,
f708616d-bf17-4be4-bda4-02db8ed0afdf,Abdelkader Amara,Amara Abdelkader,,,,Parti de la Justice et du Développement,PJD,area/sale_al_jadida,SALE AL JADIDA,House of Representatives,10,,,,
485cc4db-010b-4f29-bc6a-b61690084fd7,Abdelkader Boudraa,Boudraa Abdelkader,,,,Parti Authenticité et Modernité,PAM,area/hay_hassani,HAY HASSANI,House of Representatives,10,,,,
1c4ad031-f731-4358-afec-e15d2044c56f,Abdelkader Hadori,Hadori Abdelkader,,,,Parti Authenticité et Modernité,PAM,area/oujda-anjad,OUJDA-ANJAD,House of Representatives,10,,,,
e96e7f7c-03f2-496b-b61c-1fc4000d786b,Abdelkader KANDIL,Kendil Abdelkader,,,,Rassemblement National des Indépendants,RNI,area/sidi_bennour,SIDI BENNOUR,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_253.jpg?itok=LDAsmhp-,
0f6ffc13-d985-42d5-9258-f143be5067dc,Abdelkader Lebriki,Lebriki Abdelkader,,,,Mouvement Populaire,MP,area/meknes,MEKNES,House of Representatives,10,,,,
e9083f2b-f35f-4423-b380-820d409f26a8,Abdelkarim CHOUKRI,Chegri Abdelkrim,,,,Parti Authenticité et Modernité,PAM,area/nouaceur,NOUACEUR,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_112.jpg?itok=7WLjX9n9,
8b21f987-de46-4dbb-a073-e2808cd8dc59,Abdelkhaled Elbasri,Elbasri Abdelkhaled,,,,Parti de la Justice et du Développement,PJD,area/rehamna,REHAMNA,House of Representatives,10,,,,
4824fe23-361f-4963-b052-96455d52141e,Abdellah ABOUFARIS,Aboufaris Abdellah,,,,Parti de l'Istiqlal,PI,area/settat,SETTAT,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_180.jpg?itok=XRZ79UDC,
c710da22-cc48-4639-a85d-46969f986915,Abdellah Alaoui,Alaoui Abdellah,,,,Parti de l'Union Constitutionnelle,UC,area/chefchaouen,CHEFCHAOUEN,House of Representatives,10,,,,
888d2616-079e-47ea-925c-5379dce64d9d,Abdellah BAILLAT,Bilat Abdellah,,,,Parti Authenticité et Modernité,PAM,area/tarfaya,TARFAYA,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_191.jpg?itok=z4wyRluB,
7735f772-e340-4da5-a3a0-d078ae5d97b0,Abdellah BOUANOU,Bouanou Abdellah,,,,Parti de la Justice et du Développement,PJD,area/meknes,MEKNES,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture-453-1447675260.jpg?itok=Ei3VCQeb,
f93ed4a4-0323-4623-b676-bf99d5d6477e,Abdellah DRISSI ELBOUZIDI,Idrissi Bouzidi Abdellah,,,,Parti du Progrès et du Socialisme,PPS,area/taounate_-_tissa,TAOUNATE - TISSA,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_234.jpg?itok=5RLu_6nH,
e408c7b4-2762-42a3-8c95-44657a700903,Abdellah EL BOUKILI,Boukili Abdellah,,,,Rassemblement National des Indépendants,RNI,area/driouch,DRIOUCH,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_89.jpg?itok=lIMO7Hjx,
c98887af-f2bd-4733-9f99-c76f50a60880,Abdellah Ghazi,Ghazi Abdellah,,,,Rassemblement National des Indépendants,RNI,area/tiznit,TIZNIT,House of Representatives,10,,,,
2e652a8a-96bb-4ab1-8489-56acf2936036,Abdellah Hamel,Hamel Abdellah,,,,Parti de la Justice et du Développement,PJD,area/oujda-anjad,OUJDA-ANJAD,House of Representatives,10,,,,
8fbbf9bf-75c4-4af6-8498-f94653adbf19,Abdellah Hennaoui,Hennaoui Abdellah,,,,Parti de la Justice et du Développement,PJD,area/errachidia,ERRACHIDIA,House of Representatives,10,,,,
e1acf802-52e0-4af7-b63e-660d4e162a66,Abdellah Messoudi,Messoudi Abdellah,,,,Rassemblement National des Indépendants,RNI,area/agadir_-_ida-_outanane,AGADIR - IDA- OUTANANE,House of Representatives,10,,,,
32c47249-65f2-402b-8c20-21c65e4b2618,Abdellah Ouberka,Ouberka Abdellah,,,,Parti Authenticité et Modernité,PAM,area/tan_-_tan,TAN - TAN,House of Representatives,10,,,,
94e8d19e-c86d-4ca1-a1e0-37108755ec41,Abdellahi EDDABADDA,Idabadda Abdellah,,,,Parti Authenticité et Modernité,PAM,area/boujdour,BOUJDOUR,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_188.jpg?itok=NmmvNtp8,
d7d4ac2e-4729-4851-98ec-cc5e1f7bc57e,Abdellatif BENYAKOUB,Benyaacoub Abdellatif,,,,Parti de la Justice et du Développement,PJD,area/rabat-_mouhet,RABAT- MOUHET,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_153.jpg?itok=jBA5xHQT,
619895ae-80cb-4787-82c3-9e44d5ccc258,Abdellatif Elaaidi,Elaaidi Abdellatif,,,,Parti de la Justice et du Développement,PJD,area/essaouira,ESSAOUIRA,House of Representatives,10,,,,
39187efc-f924-4559-8ef7-86107dfd3cb0,Abdellatif Fouiqer,Fouiqer Abdellatif,,,,Parti Authenticité et Modernité,PAM,area/taounate_-_tissa,TAOUNATE - TISSA,House of Representatives,10,,,,
6091a47d-fa72-44c3-a36a-48fc946f0ab0,Abdellatif Mirdass,Mirdass Abdellatif,,,,Parti de l'Union Constitutionnelle,UC,area/settat,SETTAT,House of Representatives,10,,,,
13ea6806-6276-4924-bdfd-494e7913db05,Abdellatif NACIRI,Naciri Abdellatif,,,,Parti de la Justice et du Développement,PJD,area/ain_chok,AIN CHOK,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_139.jpg?itok=iYRm6sCL,
f4d5c937-d6d4-47b7-90b3-3ba12f2f71d5,Abdellatif OUAHBI,Ouahbi Abdellatif,,,,Parti Authenticité et Modernité,PAM,area/taroudannt_chamalia,TAROUDANNT CHAMALIA,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_270.jpg?itok=6QigCs-a,
0733eb95-dd89-432f-acce-25553770f6fc,Abdellatif RACHID,Rachid Abdellatif,,,,Parti de la Justice et du Développement,PJD,area/nouaceur,NOUACEUR,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_114.jpg?itok=qOOL6nu3,
64dbe088-00c7-49b6-a279-8d0d7a0e5916,Abdellatif Zaim,Zaim Abdellatif,,,,Parti Authenticité et Modernité,PAM,area/rehamna,REHAMNA,House of Representatives,10,,,,
0048f176-9bc9-45c9-a8d6-d338fe692557,Abdelmajid AIT LAADILA,Ait Laadila Abdelmjid,,,,Parti de la Justice et du Développement,PJD,area/sidi_bernoussi,SIDI BERNOUSSI,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_126.jpg?itok=gDlsJk0X,
188c1199-96e0-49c4-b8ec-22b6727d4da6,Abdelmajid JOUBIJ,Joubij Abdelmjid,,,,Parti de la Justice et du Développement,PJD,area/ben_m'sick,BEN M'SICK,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_115.jpg?itok=DEz0rCfE,
e26e793a-c505-41ab-ab56-50ece8cb8577,Abdelmjid Fassi,Fassi Abdelmjid,,,,Parti de l'Istiqlal,PI,area/national,National,House of Representatives,10,,,,
2cd8b5d6-b0c7-4132-af87-1419fc96556a,Abdelouahed Bouhercha,Bouhercha Abdelouahed,,,,Parti de la Justice et du Développement,PJD,area/fes_achamalia,FES ACHAMALIA,House of Representatives,10,,,,
b0ac4e07-d29c-48cb-bb6c-4d3a4191c93a,Abdelouahed ELANSARI,El Ansari Abdelouahed,,,,Parti de l'Istiqlal,PI,area/meknes,MEKNES,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_399.jpg?itok=_ScNOVjB,
d4bd86d8-c18f-49ec-8419-a581c097a89a,Abdelouahed Messaoudi,Messaoudi Abdelouahed,,,,Parti Authenticité et Modernité,PAM,area/taza,TAZA,House of Representatives,10,,,,
a47c4ea3-585c-4d0d-811b-a97cdaa8043c,Abdelwahed RADI,Radi Abdelwahad,,,,Union Socialiste des Forces Populaires,USFP,area/sidi_slimane,SIDI SLIMANE,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_199.jpg?itok=RKsUW-NZ,male
67be38ad-b5c5-47b5-901d-f8fddbbf11d7,Abderahmane Harfi,Harfi Abderahmane,,,,Parti de l'Union Constitutionnelle,UC,area/sidi_kacem,SIDI KACEM,House of Representatives,10,,,,
3030a05a-565a-42ed-bf4f-b7195545f655,Abderahmane Omari,Omari Abderahmane,,,,Mouvement Populaire,MP,area/chefchaouen,CHEFCHAOUEN,House of Representatives,10,,,,
87b885d0-4a59-417f-a6b6-5428fb0f0329,Abderrahim Atmoun,Atmoun Abderrahim,,,,Parti Authenticité et Modernité,PAM,area/khouribga,KHOURIBGA,House of Representatives,10,,,,
fb0eae12-a802-48de-bdba-adc75fee23e7,Abderrahim Elkerraa,Elkerraa Abderrahim,,,,Parti de la Justice et du Développement,PJD,area/rabat_-_chellah,RABAT - CHELLAH,House of Representatives,10,,,,
9e18f2d4-28ab-44d8-9048-c602ce66c90d,Abderrahim Ouaamar,Ouaamar Abderrahim,,,,Parti Authenticité et Modernité,PAM,area/el_kelaa_des_sraghna,EL KELAA DES SRAGHNA,House of Representatives,10,,,,
fb449bf8-6b41-4cab-915f-14f783e0f521,Abderrahmane KHAYR,Khayyir Abderahmane,,,,Parti de l'Istiqlal,PI,area/beni_-_mellal,BENI - MELLAL,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_218.jpg?itok=_GhOzV_i,
13be9f2b-03e3-415e-bf80-672d4c9c9233,Abderrazzak Nait Idbou,Nait Idbou Abderrazzak,,,,Parti de l'Unité et de la Démocratie,PUD,area/azilal_-_demnate,AZILAL - DEMNATE,House of Representatives,10,,,,
682d4f8b-89cb-40d1-b761-8385b50fe013,Abderrazzak Ourzazi,Ourzazi Abderrazzak,,,,Parti Authenticité et Modernité,PAM,area/el_kelaa_des_sraghna,EL KELAA DES SRAGHNA,House of Representatives,10,,,,
c5b2be82-a61f-4b68-95a4-357d88924a5d,Abdessamad Archane,Archane Abdessamad,,,,Mouvement Démocratique et Social,MDS,area/tifelt_-_rommani,TIFELT - ROMMANI,House of Representatives,10,,,,
8187db11-fcf2-4bd4-82fe-e633f70ea3ba,Abdessamad HAIKER,Hayker Abdessamad,,,,Parti de la Justice et du Développement,PJD,area/casablanca_-_anfa,CASABLANCA - ANFA,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_118.jpg?itok=PM780Kr_,
eb7a6dac-543e-4c83-928f-9e02be0dc997,Abdesslam Bakouri,Bakouri Abdesslam,,,,Parti Authenticité et Modernité,PAM,area/rehamna,REHAMNA,House of Representatives,10,,,,
10558709-e62c-494e-8bac-ff1582574e8e,Abla Bouzekri,Bouzekri Abla,,,,Parti de l'Istiqlal,PI,area/national,National,House of Representatives,10,,,,female
2e1552b3-bad7-4fc0-a03b-5e9ed95032f0,Abouzaid EL MOKRIE EL IDRISSI,El Mokrie El Idrissi Abouzaid,,,,Parti de la Justice et du Développement,PJD,area/el_jadida,EL JADIDA,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_247.jpg?itok=Cud9OE04,male
86d80aa5-de89-4db4-beb8-bb5f8841c3fe,Addi Bouarfa,Bouarfa Addi,,,,Parti Authenticité et Modernité,PAM,area/errachidia,ERRACHIDIA,House of Representatives,10,,,,
96f73dc5-c783-4794-ab43-b8a01a6f61de,Addi Khzou,Khzou Addi,,,,Rassemblement National des Indépendants,RNI,area/tinghir,TINGHIR,House of Representatives,10,,,,
6a9f428a-fb24-49f2-afdd-d3a07d8999a7,Adil ESSOUBAI,Sbai Adil,,,,Mouvement Populaire,MP,area/safi,SAFI,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_241.jpg?itok=SQIKFE53,
5a0e363b-485b-43ac-aef1-85097ed16ffa,Adil Elbitar,Elbitar Adil,,,,Parti Authenticité et Modernité,PAM,area/ain_sebaa_-_hay_mohammadi,AIN SEBAA - HAY MOHAMMADI,House of Representatives,10,,,,
834482e8-b98b-4632-8a7b-5b6eef9504e1,Ahmed ADERRAK,Adourrak Ahmed,,,,Parti de la Justice et du Développement,PJD,area/inzegane_-_ait_melloul,INZEGANE - AIT MELLOUL,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_261.jpg?itok=Na57p9t8,
c8a9d8e9-e8e3-4a72-b998-e772ec743503,Ahmed BRIJA,Brija Ahmed,,,,Parti Authenticité et Modernité,PAM,area/sidi_bernoussi,SIDI BERNOUSSI,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_127.jpg?itok=3UA1A-9i,
02b54e15-d425-44c6-a9c0-c34efa953d97,Ahmed Chaouki,Chaouki Ahmed,,,,Parti Authenticité et Modernité,PAM,area/boulemane,BOULEMANE,House of Representatives,10,,,,
c1b22bda-edfb-45db-9d24-ff90993b0557,Ahmed Elghazoui,Elghazoui Ahmed,,,,Parti du Progrès et du Socialisme,PPS,area/sidi_kacem,SIDI KACEM,House of Representatives,10,,,,
3ad11c33-bdbd-4260-8ce7-1b5e7565606f,Ahmed Elhiqi,Elhiqi Ahmed,,,,Parti de la Justice et du Développement,PJD,area/sidi_kacem,SIDI KACEM,House of Representatives,10,,,,
c2d44aff-ff63-479e-a902-e4cbf04adcb2,Ahmed JODAR,Jedar Ahmed,,,,Parti de la Justice et du Développement,PJD,area/hay_hassani,HAY HASSANI,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_136.jpg?itok=5zrkzhNc,
5afefb20-1535-4255-b7f9-35d69d5506d6,Ahmed Rachidi,Rachidi Ahmed,,,,Parti de la Justice et du Développement,PJD,area/ifrane,IFRANE,House of Representatives,10,,,,
c796c9ef-e3cf-4d62-bbbe-26da0deb3e31,Ahmed SADQI,Sidki Ahmed,,,,Parti de la Justice et du Développement,PJD,area/tinghir,TINGHIR,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_273.jpg?itok=pkb6MfRz,
713302f3-1f09-412a-a908-021937f28240,Ahmed Toumi,Toumi Ahmed,,,,Parti de l'Istiqlal,PI,area/el_kelaa_des_sraghna,EL KELAA DES SRAGHNA,House of Representatives,10,,,,
3b50b380-eb7e-4f1d-9461-6ca8b50499ed,Aicha Ait Heddou,Ait Heddou Aicha,,,,Parti Authenticité et Modernité,PAM,area/national,National,House of Representatives,10,,,,female
e854490c-1706-427c-90bf-8e8a17127ace,Aicha Farah,Farah Aicha,,,,Parti Authenticité et Modernité,PAM,area/national,National,House of Representatives,10,,,,
00fbd9f9-ef2f-4c1d-b15e-5f1195fb4de0,Aicha Idbouch,Idbouch Aicha,,,,Parti de la Justice et du Développement,PJD,area/national,National,House of Representatives,10,,,,female
12a055fa-d7cc-4cbd-b168-85dc0c70eae4,Aicha Leblaq,Leblaq Aicha,,,,Parti du Progrès et du Socialisme,PPS,area/national,National,House of Representatives,10,,,,female
e40b0e4f-574b-4f37-a053-402caa89897a,Ali Amniouel,Amniouel Ali,,,,Parti du Progrès et du Socialisme,PPS,area/m'diq-fnideq,M'DIQ-FNIDEQ,House of Representatives,10,,,,
957fadf1-b1fe-43d8-af62-c23840e12aa1,Ali Jeghaoui,Jeghaoui Ali,,,,Parti de l'Istiqlal,PI,area/guercif,GUERCIF,House of Representatives,10,,,,
3865ee80-bcb4-431c-803a-9629dfefc7e2,Ali Kayyouh,Kayyouh Ali,,,,Parti de l'Istiqlal,PI,area/taroudannt_al_janoubia,TAROUDANNT AL JANOUBIA,House of Representatives,10,,,,
b5c252d5-dea2-45df-aaf6-02e2b4e98a7e,Ali Rezma,Rezma Ali,,,,Parti de la Justice et du Développement,PJD,area/tarfaya,TARFAYA,House of Representatives,10,,,,
2085b06c-c406-4f0a-ad94-8e6492cad89c,Allal Elamroui,Elamroui Allal,,,,Parti de l'Istiqlal,PI,area/fes_janoubia,FES JANOUBIA,House of Representatives,10,,,,
0f183b56-6496-4e48-964a-383f4536f331,Amal Arbouch,Arbouch Amal,,,,Parti Authenticité et Modernité,PAM,area/national,National,House of Representatives,10,,,,
9d2053fa-6011-461f-9e86-58b72195688a,Amal Boukir,Boukir Amal,,,,Parti Authenticité et Modernité,PAM,area/larache,LARACHE,House of Representatives,10,,,,
2bc7e442-5988-4a68-8ba0-ee5ef8769983,Amina Faouzi Zizi,Faouzi Zizi Amina,,,,Parti de la Justice et du Développement,PJD,area/national,National,House of Representatives,10,,,,female
2bfbf826-0414-43fe-9877-38b415ace4da,Amina MAELAININE,Maelainine Amina,,,,Parti de la Justice et du Développement,PJD,area/hay_hassani,HAY HASSANI,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture-63-1447676544.jpg?itok=xYHFwdth,
5efa1e5e-1749-4464-98fe-5848bc5de2bf,Amr Ouiddi,Ouiddi Amr,,,,Parti de la Gauche Verte marocain,PGVM,area/errachidia,ERRACHIDIA,House of Representatives,10,,,,
63b78b74-54a8-43c9-845a-a3ba6fcd25f3,Asmaa Chaabi,Chaabi Asmaa,,,,Parti Authenticité et Modernité,PAM,area/essaouira,ESSAOUIRA,House of Representatives,10,,,,
c58b79d8-91d1-42d6-8e25-647c8107bf39,Asmaa Ghlalou,Ghlalou Asmaa,,,,Rassemblement National des Indépendants,RNI,area/national,National,House of Representatives,10,,,,female
58e9b6ce-bc18-4bf0-a1ee-aba500572dc4,Asmaa Nacifi,Nacifi Asmaa,,,,Parti de la Justice et du Développement,PJD,area/national,National,House of Representatives,10,,,,female
f47d0a1a-0876-4ecc-9536-0436d405cddb,Aziz Lebbar,Lebbar Aziz,,,,Parti Authenticité et Modernité,PAM,area/fes_achamalia,FES ACHAMALIA,House of Representatives,10,,,,
bc0817ca-ed95-4cbe-9c19-c141ca4ccf51,Aziz Rebbah,Rebbah Aziz,,,,Parti de la Justice et du Développement,PJD,area/kenitra,KENITRA,House of Representatives,10,,,,
71494aed-abda-490b-a4c0-8f8259a9a7a4,Aziza Aba,Aba Aziza,,,,Parti de l'Istiqlal,PI,area/national,National,House of Representatives,10,,,,female
481b3571-9905-42dc-929e-7dd9dd9bed43,Aziza Cheggaf,Cheggaf Aziza,,,,Parti Authenticité et Modernité,PAM,area/national,National,House of Representatives,10,,,,female
7b1d6b9b-d85e-4fdd-a567-1a9fcd00d74f,Azzouha EL ARRAK,Elarrak Azzouha,,,,Parti de la Justice et du Développement,PJD,area/dakhla,DAKHLA,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_2.jpg?itok=eZLYUHOg,
9ea74d29-505a-470c-9025-cddcde2a65c3,Bader TAHIRI,Tahiri Badr,,,,Rassemblement National des Indépendants,RNI,area/meknes,MEKNES,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_397.jpg?itok=3JvTax8r,
2727c7b0-2ba8-49f0-bd3c-48dc85bd7822,Badia Filali,Filali Badia,,,,Parti Authenticité et Modernité,PAM,area/national,National,House of Representatives,10,,,,female
1eff48c8-4a47-499b-8c8b-9e5aaa60e34f,Badr Touami,Touami Badr,,,,Parti Authenticité et Modernité,PAM,area/bzou_-_ouaouizeght,BZOU - OUAOUIZEGHT,House of Representatives,10,,,,
a0639856-e8e2-49d0-b0c3-53fa795cd429,Bahloul RACHID,Rachid Bahloul,,,,Union Socialiste des Forces Populaires,USFP,area/settat,SETTAT,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_184.jpg?itok=ROb43KOQ,
be4b2cd4-fc4a-4098-8a86-b28d869f0601,Belaid ALOULLAL,Aaloulal Belid,,,,Parti de la Justice et du Développement,PJD,area/el_kelaa_des_sraghna,EL KELAA DES SRAGHNA,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_373.jpg?itok=TStC0ZrI,
c8a0c4d3-3b87-4b95-b88f-fd7c7e14d4a4,Belassal CHAOUI,Chaoui Belassal,,,,Parti de l'Union Constitutionnelle,UC,area/el_gharb,El GHARB,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_193.jpg?itok=QlPSM6Nv,
690e8771-c41b-4373-bd14-867a3ef7be1c,Bouabid Lbida,Lbida Bouabid,,,,Parti de la Justice et du Développement,PJD,area/fquih_ben_salah,FQUIH BEN SALAH,House of Representatives,10,,,,
2abc592e-fce4-4946-85f2-f9f759e153aa,Bouchaib Ammar,Ammar Bouchaib,,,,Parti Authenticité et Modernité,PAM,area/sidi_bennour,SIDI BENNOUR,House of Representatives,10,,,,
93cd3276-56b1-4a72-b72c-c2f30f1e7291,Bouselham Eddich,Eddich Bouselham,,,,Rassemblement National des Indépendants,RNI,area/kenitra,KENITRA,House of Representatives,10,,,,
da6a754e-b2f4-420b-b80f-ebbca9806f4e,Boutaina Karouri,Karouri Boutaina,,,,Parti de la Justice et du Développement,PJD,area/national,National,House of Representatives,10,,,,female
f2fecd27-03bc-43a2-b455-feb48da80ee8,Brahim Boughden,Boughden Brahim,,,,Parti de la Justice et du Développement,PJD,area/tiznit,TIZNIT,House of Representatives,10,,,,
7b451e53-64df-4658-929c-bb9c27be05b5,Brahim Chouiykh,Chouiykh Brahim,,,,Parti de la Justice et du Développement,PJD,area/national,National,House of Representatives,10,,,,
d80753e6-e6dd-4951-992c-072390291755,Brahim Daif,Daif Brahim,,,,Parti de la Justice et du Développement,PJD,area/laayoune,LAAYOUNE,House of Representatives,10,,,,
323794af-8cde-48e6-8c23-09d97e968084,Cheikh Miyara,Miyara Cheikh,,,,Parti de l'Istiqlal,PI,area/national,National,House of Representatives,10,,,,
d967cd4f-d540-4f9b-a565-d3eca208c56a,Cheqran Imam,Imam Cheqran,,,,Union Socialiste des Forces Populaires,USFP,area/national,National,House of Representatives,10,,,,
1d359af4-5093-420b-b8ff-e8e5e42413fe,Cherkaoui ZNAYDI,Znaydi Cherkaoui,,,,Union Socialiste des Forces Populaires,USFP,area/fquih_ben_salah,FQUIH BEN SALAH,House of Representatives,10,,,http://www.chambredesrepresentants.ma/sites/default/files/styles/thumbnail/public/pictures/picture_214.jpg?itok=fgdPUykt,
