id,name,photo,source,date_of_birth,party,cons,area,term
4328,عصام عثمان محمود احمد ادريس,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4328,http://www.parliament.gov.eg/members/,1969-03-08,مستقل,الجيزة,الجيزة,2015
4329,صبحى محمود محمود الدالى,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4329,http://www.parliament.gov.eg/members/,1957-12-03,مستقل,الجيزة,الجيزة,2015
433,احمد عبد الواحد رسلان فرحات,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=433,http://www.parliament.gov.eg/members/,1961-12-15,مستقل,الرابعة,الرابعة,2015
4330,عمرو محمد جمال ابو اليزيد,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4330,http://www.parliament.gov.eg/members/,1980-06-18,الوفد الجديد,الجيزة,الجيزة,2015
4331,محمد السيد الحسينى قاسم,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4331,http://www.parliament.gov.eg/members/,1962-10-29,مستقل,الجيزة,الجيزة,2015
4332,ايهاب عبد العظيم جابر احمد,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4332,http://www.parliament.gov.eg/members/,1967-01-09,مستقل,المنيا,المنيا,2015
4333,ابو بكر على ابو بكر غريب,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4333,http://www.parliament.gov.eg/members/,1975-12-08,مستقل,الجيزة,الجيزة,2015
4334,محمد احمد محمد اسماعيل,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4334,http://www.parliament.gov.eg/members/,1972-02-02,مستقل,الجيزة,الجيزة,2015
4335,حسين حسنى حسين غيته,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4335,http://www.parliament.gov.eg/members/,1972-05-02,الوفد الجديد,المنيا,المنيا,2015
4336,الحفنى عبد المعز الشيخ محمد الحفنى,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4336,http://www.parliament.gov.eg/members/,1975-01-14,مستقل,الجيزة,الجيزة,2015
4337,محمد احمد فؤاد عطية,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4337,http://www.parliament.gov.eg/members/,1976-10-23,الوفد الجديد,الجيزة,الجيزة,2015
4338,احمد شعراوى ابراهيم شعراوى,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4338,http://www.parliament.gov.eg/members/,1954-04-12,مستقل,المنيا,المنيا,2015
4339,ايهاب منصور بسطاوى منصور,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4339,http://www.parliament.gov.eg/members/,1971-10-20,المصرى الديمقراطى الاجتماعى,الجيزة,الجيزة,2015
4340,محمد صلاح صالح ابو هميلة,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4340,http://www.parliament.gov.eg/members/,1952-04-08,الشعب الجمهورى,الجيزة,الجيزة,2015
4341,محمد على عبد الحميد السيد,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4341,http://www.parliament.gov.eg/members/,1970-01-05,مستقل,الجيزة,الجيزة,2015
4342,نشوى حسن على عبد العال ديب,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4342,http://www.parliament.gov.eg/members/,1963-01-07,العربى الديمقراطى الناصرى,الجيزة,الجيزة,2015
4343,نافع عبد العزيز على على هيكل,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4343,http://www.parliament.gov.eg/members/,1960-04-20,الوفد الجديد,الجيزة,الجيزة,2015
4344,شادية محمود ثابت هريدي,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4344,http://www.parliament.gov.eg/members/,1957-09-21,مستقل,الجيزة,الجيزة,2015
4345,طارق سعيد حسنين عبد الكريم,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4345,http://www.parliament.gov.eg/members/,1961-11-15,مستقل,الجيزة,الجيزة,2015
4346,ايهاب عبد الخالق احمد الخولى,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4346,http://www.parliament.gov.eg/members/,1964-12-31,المحافظين,الجيزة,الجيزة,2015
4347,عبد الرحيم على محمد عبد الرحيم,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4347,http://www.parliament.gov.eg/members/,1963-03-25,مستقل,الجيزة,الجيزة,2015
4348,محمد بدوى محمود عبد الرحيم,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4348,http://www.parliament.gov.eg/members/,1960-03-24,المؤتمر,المنيا,المنيا,2015
4349,احمد مرتضى احمد منصور,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4349,http://www.parliament.gov.eg/members/,1981-09-10,المصريين الاحرار,الجيزة,الجيزة,2015
435,رزق جالى نصر الله,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=435,http://www.parliament.gov.eg/members/,1968-04-26,مستقل,مطروح,مطروح,2015
4350,جمال على محمود عبد العال,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4350,http://www.parliament.gov.eg/members/,1957-10-20,مستقل,قنا,قنا,2015
4351,حمدى محمد عباس عبد الموجود السيسي,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4351,http://www.parliament.gov.eg/members/,1956-05-20,مستقل,الجيزة,الجيزة,2015
4352,محمود حسن محمود عبد الحميد,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4352,http://www.parliament.gov.eg/members/,1973-07-05,مستقبل وطن,المنيا,المنيا,2015
4353,عصام عبد الله عبد الله على سليم,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4353,http://www.parliament.gov.eg/members/,1961-01-06,مستقبل وطن,قنا,قنا,2015
4354,ايهاب فتحى مبروك عبد ربه,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4354,http://www.parliament.gov.eg/members/,1970-05-27,مستقل,الجيزة,الجيزة,2015
4355,احمد محمد شادى احمد شمردن,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4355,http://www.parliament.gov.eg/members/,1972-01-26,مستقبل وطن,المنيا,المنيا,2015
4356,سعيد سعد سعيد خميس حساسين,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4356,http://www.parliament.gov.eg/members/,1971-09-20,حزب السلام الديمقراطى,الجيزة,الجيزة,2015
4357,سيف الله محمد نصر الدين محمد الصافى,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4357,http://www.parliament.gov.eg/members/,1960-08-22,المصريين الاحرار,قنا,قنا,2015
4358,محمود يحيى محمد يحيى,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4358,http://www.parliament.gov.eg/members/,1972-12-18,مستقبل وطن,المنيا,المنيا,2015
4359,علاء الدين محمد عبد الحميد والي,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4359,http://www.parliament.gov.eg/members/,1965-02-19,مستقل,الجيزة,الجيزة,2015
4360,احمد يوسف احمد ادريس,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4360,http://www.parliament.gov.eg/members/,1964-02-22,المصريين الاحرار,الاقصر,الاقصر,2015
4361,الطيرى حسن عبده حسن,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4361,http://www.parliament.gov.eg/members/,1974-09-18,مستقبل وطن,الاقصر,الاقصر,2015
4362,صلاح الدين احمد حسين مخيمر,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4362,http://www.parliament.gov.eg/members/,1958-01-03,مستقل,المنيا,المنيا,2015
4363,محمد محمود يسين ابو السعود,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4363,http://www.parliament.gov.eg/members/,1976-01-04,المصريين الاحرار,الاقصر,الاقصر,2015
4364,احمد حسن عطيت الله فرشوطى,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4364,http://www.parliament.gov.eg/members/,1973-12-12,الشعب الجمهورى,الاقصر,الاقصر,2015
4365,عبد الرازق محمد عبد المنعم عبد الفتاح,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4365,http://www.parliament.gov.eg/members/,1958-08-09,المؤتمر,الاقصر,الاقصر,2015
4366,شرعى محمد صالح عبد الله,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4366,http://www.parliament.gov.eg/members/,1954-05-03,مصر بلدى,أسـوان,أسـوان,2015
4367,عامر عبد الله حامد طه,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4367,http://www.parliament.gov.eg/members/,1958-09-01,المصريين الاحرار,أسـوان,أسـوان,2015
4369,حسن سيد خليل محمد,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4369,http://www.parliament.gov.eg/members/,1970-10-09,مستقل,أسـوان,أسـوان,2015
4370,يسن عبد الصبور محمد على,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4370,http://www.parliament.gov.eg/members/,1966-08-09,المصريين الاحرار,أسـوان,أسـوان,2015
4371,سارة عثمان محمد جاد المولى,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4371,http://www.parliament.gov.eg/members/,1982-11-18,مستقبل وطن,الثانية,الثانية,2015
4372,سامح محمود سيف اليزل خليفة,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4372,http://www.parliament.gov.eg/members/,1946-07-15,مستقل,الأولى,الأولى,2015
4373,معتز سليمان السعيد,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4373,http://www.parliament.gov.eg/members/,1952-01-03,مستقل,الأولى,الأولى,2015
4374,جازى سعد عايد سعد,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4374,http://www.parliament.gov.eg/members/,1984-03-29,مستقل,شمال سيناء,شمال سيناء,2015
4375,ابراهيم محمد ابراهيم محمد,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4375,http://www.parliament.gov.eg/members/,1971-12-26,مستقل,شمال سيناء,شمال سيناء,2015
4376,اسامه حسن عطوة هيكل,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4376,http://www.parliament.gov.eg/members/,1965-12-13,مستقل,الأولى,الأولى,2015
4377,هاله صبحى مستكلى جبرائيل,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4377,http://www.parliament.gov.eg/members/,1961-06-22,حماة الوطن,الأولى,الأولى,2015
4378,نادية هنرى بشارة,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4378,http://www.parliament.gov.eg/members/,1954-12-05,المصريين الاحرار,الأولى,الأولى,2015
4379,هانى نجيب فوزى تودرى اسحق,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4379,http://www.parliament.gov.eg/members/,1975-06-20,المصريين الاحرار,الأولى,الأولى,2015
4380,خالد يوسف حلمى محمد يوسف,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4380,http://www.parliament.gov.eg/members/,1964-09-28,مستقل,القليوبية,القليوبية,2015
4381,السيد السيد حسن موسى,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4381,http://www.parliament.gov.eg/members/,1941-07-05,الوفد الجديد,الأولى,الأولى,2015
4382,احمد حسن حلمى سعيد,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4382,http://www.parliament.gov.eg/members/,1962-01-01,مستقل,الأولى,الأولى,2015
4383,طاهر ابو زيد سيد عامر,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4383,http://www.parliament.gov.eg/members/,1962-04-01,مستقل,الأولى,الأولى,2015
4384,كمال احمد احمد عامر,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4384,http://www.parliament.gov.eg/members/,1942-06-13,حماة الوطن,الأولى,الأولى,2015
4385,شادية خضير مليجى الجمل,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4385,http://www.parliament.gov.eg/members/,1954-12-02,مستقبل وطن,الأولى,الأولى,2015
4386,سامية كمال جيد رفله,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4386,http://www.parliament.gov.eg/members/,1957-07-10,مستقل,الأولى,الأولى,2015
4387,سيلفيا نبيل لويس سيدهم,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4387,http://www.parliament.gov.eg/members/,1984-04-04,المصريين الاحرار,الأولى,الأولى,2015
4388,طارق محمد فؤاد سعيد الخولى,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4388,http://www.parliament.gov.eg/members/,1985-09-16,مستقل,الأولى,الأولى,2015
4389,محمد زكريا محى الدين,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4389,http://www.parliament.gov.eg/members/,1956-08-06,مستقل,الأولى,الأولى,2015
439,محمد وهب الله محمد على,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=439,http://www.parliament.gov.eg/members/,1956-09-25,المحافظين,الأولى,الأولى,2015
4390,سولاف حسين مصطفى درويش,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4390,http://www.parliament.gov.eg/members/,1974-11-01,حماة الوطن,الأولى,الأولى,2015
4391,فايزة محمود عبد الحافظ محمود,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4391,http://www.parliament.gov.eg/members/,1976-05-09,مستقبل وطن,الأولى,الأولى,2015
4392,محمود اسماعيل منصور اسماعيل بدر,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4392,http://www.parliament.gov.eg/members/,1985-05-12,مستقل,الأولى,الأولى,2015
4393,رشاد عبد الحميد شكرى محمد عيد,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4393,http://www.parliament.gov.eg/members/,1966-11-08,مستقل,الأولى,الأولى,2015
4394,ماجدة نصر احمد نصر,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4394,http://www.parliament.gov.eg/members/,1957-04-28,مستقل,الأولى,الأولى,2015
4395,امانى عزيز رياض عزيز,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4395,http://www.parliament.gov.eg/members/,1962-04-08,مستقل,الأولى,الأولى,2015
4396,هبه هجرس احمد هجرس,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4396,http://www.parliament.gov.eg/members/,1959-01-15,مستقل,الأولى,الأولى,2015
4397,محمد مصطفى مصطفى السلاب,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4397,http://www.parliament.gov.eg/members/,1983-07-14,مستقل,الأولى,الأولى,2015
4398,داليا فؤاد محمود يوسف,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4398,http://www.parliament.gov.eg/members/,1967-06-29,مستقبل وطن,الأولى,الأولى,2015
4399,سماح سعد جبرائيل حنين,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4399,http://www.parliament.gov.eg/members/,1966-02-02,مستقل,الأولى,الأولى,2015
4400,اميره ابراهيم احمد رفعت,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4400,http://www.parliament.gov.eg/members/,1981-01-30,الاصلاح والتنمية,الأولى,الأولى,2015
4401,عبد الهادى احمد عبد الهادى القصبى,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4401,http://www.parliament.gov.eg/members/,1962-08-25,مستقل,الأولى,الأولى,2015
4402,ليلى احمد احمد ابو اسماعيل,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4402,http://www.parliament.gov.eg/members/,1956-04-12,الوفد الجديد,الأولى,الأولى,2015
4403,عزت فهيم محمد المحلاوى,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4403,http://www.parliament.gov.eg/members/,1957-01-19,حماة الوطن,الأولى,الأولى,2015
4404,مرفت الكسان مطر اسعد,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4404,http://www.parliament.gov.eg/members/,1958-12-15,حماة الوطن,الأولى,الأولى,2015
4405,سامح فتحى اسماعيل حبيب,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4405,http://www.parliament.gov.eg/members/,1983-12-01,مستقبل وطن,الأولى,الأولى,2015
4406,رشا عبدالفتاح السيد رمضان,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4406,http://www.parliament.gov.eg/members/,1970-11-01,مستقبل وطن,الأولى,الأولى,2015
4407,عبد الحميد بدوى دمرداش احمد,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4407,http://www.parliament.gov.eg/members/,1952-11-20,مستقل,الأولى,الأولى,2015
4408,هالة فوزى ابراهيم ابو السعد,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4408,http://www.parliament.gov.eg/members/,1969-03-01,المحافظين,الأولى,الأولى,2015
4409,مها شعبان حسان ابو سالم,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4409,http://www.parliament.gov.eg/members/,1980-02-17,الوفد الجديد,الأولى,الأولى,2015
4410,منى عبد العاطى احمد محمد عبد الكريم,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4410,http://www.parliament.gov.eg/members/,1982-08-19,مستقل,الأولى,الأولى,2015
4411,محمد زكى صادق احمد السويدى,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4411,http://www.parliament.gov.eg/members/,1963-10-28,مستقل,الثالثة,الثالثة,2015
4412,وجيه حسين اباظة وجية اباظة,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4412,http://www.parliament.gov.eg/members/,1970-05-30,مستقل,الثالثة,الثالثة,2015
4413,محمد مجدى سعد على مرشد,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4413,http://www.parliament.gov.eg/members/,1958-06-01,المؤتمر,الثالثة,الثالثة,2015
4414,فايقة فهيم ابراهيم عوض,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4414,http://www.parliament.gov.eg/members/,1956-02-23,مستقل,الثالثة,الثالثة,2015
4415,زينب على احمد سالم,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4415,http://www.parliament.gov.eg/members/,1964-01-24,مستقل,الثالثة,الثالثة,2015
4416,عمر عبد العزيز مصيلحى يوسف,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4416,http://www.parliament.gov.eg/members/,1960-07-23,مستقل,الثالثة,الثالثة,2015
4417,محمد احمد محمد محمد الزينى,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4417,http://www.parliament.gov.eg/members/,1944-10-15,مستقل,الثالثة,الثالثة,2015
4418,ايفلين متى بطرس زخارى,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4418,http://www.parliament.gov.eg/members/,1970-01-03,المحافظين,الثالثة,الثالثة,2015
4419,سعاد محمد عبد الفتاح حسن المصرى,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4419,http://www.parliament.gov.eg/members/,1982-09-18,مستقبل وطن,الثالثة,الثالثة,2015
4420,سامى محمد موسى هاشم عرفات,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4420,http://www.parliament.gov.eg/members/,1955-09-14,مستقل,الثالثة,الثالثة,2015
4421,امال رزق الله ميخائيل رزق الله,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4421,http://www.parliament.gov.eg/members/,1957-02-27,مستقل,الثالثة,الثالثة,2015
4422,نانسى سمير احمد نصير,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4422,http://www.parliament.gov.eg/members/,1969-11-29,المؤتمر,الثالثة,الثالثة,2015
4423,سارة صالح عبد المطلب محمد,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4423,http://www.parliament.gov.eg/members/,1989-07-06,المحافظين,الثالثة,الثالثة,2015
4424,ايناس ابراهيم عبد الحليم متولى,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4424,http://www.parliament.gov.eg/members/,1954-04-28,المصريين الاحرار,الدقهلية,الدقهلية,2015
4425,اسامة انس حسين شرشر,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4425,http://www.parliament.gov.eg/members/,1959-02-14,مستقل,المنوفية,المنوفية,2015
4426,احمد محمد زيدان الدمرداش,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4426,http://www.parliament.gov.eg/members/,1987-07-28,حماة الوطن,القاهرة,القاهرة,2015
4427,عمرو كمال مصطفى الجوهرى,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4427,http://www.parliament.gov.eg/members/,1974-01-10,مستقل,القاهرة,القاهرة,2015
4428,ايهاب عاطف راغب اسكندر,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4428,http://www.parliament.gov.eg/members/,1969-02-18,المصريين الاحرار,القاهرة,القاهرة,2015
4429,جون طلعت مفيد أبادير,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4429,http://www.parliament.gov.eg/members/,1982-07-02,مستقل,القاهرة,القاهرة,2015
4430,امين محمد على مسعود,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4430,http://www.parliament.gov.eg/members/,1955-07-16,مستقل,القاهرة,القاهرة,2015
4431,عمر محمد عمر محمد رحيم,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4431,http://www.parliament.gov.eg/members/,1968-11-22,المصريين الاحرار,القاهرة,القاهرة,2015
4432,حاتم مصطفى باشات احمد,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4432,http://www.parliament.gov.eg/members/,1955-03-27,المصريين الاحرار,القاهرة,القاهرة,2015
4433,محمد عبد الغنى عبد المطلب عبد الحق,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4433,http://www.parliament.gov.eg/members/,1969-07-05,مستقل,القاهرة,القاهرة,2015
4434,سيد محمد السيد فراج,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4434,http://www.parliament.gov.eg/members/,1950-09-23,مصر بلدى,القاهرة,القاهرة,2015
4435,سمير يوسف غطاس ميخائيل,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4435,http://www.parliament.gov.eg/members/,1948-05-20,مستقل,القاهرة,القاهرة,2015
4436,تامر رجاء محمود الشهاوى,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4436,http://www.parliament.gov.eg/members/,1969-01-16,مستقل,القاهرة,القاهرة,2015
4437,حمدى عبد الله بخيت ابراهيم,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4437,http://www.parliament.gov.eg/members/,1951-12-13,مستقل,القاهرة,القاهرة,2015
4438,ابراهيم عبد العزيز محمد حجازى,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4438,http://www.parliament.gov.eg/members/,1962-03-08,مستقل,القاهرة,القاهرة,2015
4439,كريم نبيل مدحت احمد سالم,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4439,http://www.parliament.gov.eg/members/,1975-05-16,مستقل,القاهرة,القاهرة,2015
4440,مدحت عواد مصطفى الشريف,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4440,http://www.parliament.gov.eg/members/,1959-09-05,مستقل,القاهرة,القاهرة,2015
4441,ايليا ثروت ثابت باسيلى,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4441,http://www.parliament.gov.eg/members/,1967-11-19,مستقبل وطن,القاهرة,القاهرة,2015
4442,احمد اسماعيل محمد احمد,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4442,http://www.parliament.gov.eg/members/,"","","","",2015
4443,شريف فيض الوردانى محمد,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4443,http://www.parliament.gov.eg/members/,1984-03-23,مستقل,القاهرة,القاهرة,2015
4444,ثروت بخيت عيسى تعلب,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4444,http://www.parliament.gov.eg/members/,1965-11-11,مستقل,القاهرة,القاهرة,2015
4445,محمد سعيد سليمان الكومى,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4445,http://www.parliament.gov.eg/members/,1976-05-03,المصريين الاحرار,القاهرة,القاهرة,2015
4446,يسرى نجيب مهنى جبره,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4446,http://www.parliament.gov.eg/members/,1962-05-18,مستقل,القاهرة,القاهرة,2015
4447,علي الدمرداش سعد القاضى,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4447,http://www.parliament.gov.eg/members/,1955-12-20,مستقل,القاهرة,القاهرة,2015
4448,وائل ابراهيم غريب على,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4448,http://www.parliament.gov.eg/members/,1974-07-07,مستقل,القاهرة,القاهرة,2015
4449,احمد على ابراهيم محمود,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4449,http://www.parliament.gov.eg/members/,1988-01-27,المصريين الاحرار,القاهرة,القاهرة,2015
4450,خالد أحمد أحمد أبوطالب محمد,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4450,http://www.parliament.gov.eg/members/,1984-02-08,مستقل,القاهرة,القاهرة,2015
4451,عيد عبد الله محمد هيكل,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4451,http://www.parliament.gov.eg/members/,1959-07-23,الوفد الجديد,القاهرة,القاهرة,2015
4452,محمد احمد مسعود عفيفى,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4452,http://www.parliament.gov.eg/members/,1950-05-21,المصريين الاحرار,القاهرة,القاهرة,2015
4453,منى جاب الله عبد الله غالى,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4453,http://www.parliament.gov.eg/members/,1970-08-20,المصريين الاحرار,القاهرة,القاهرة,2015
4454,هانى محمود محمد مرجان,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4454,http://www.parliament.gov.eg/members/,1980-04-15,مستقل,القاهرة,القاهرة,2015
4455,محمد ابو المجد المصرى احمد,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4455,http://www.parliament.gov.eg/members/,1954-10-08,مستقل,السويس,السويس,2015
4456,نبيل بولس شنوده يوسف,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4456,http://www.parliament.gov.eg/members/,1956-06-02,مستقل,القاهرة,القاهرة,2015
4457,جمال ابراهيم سيد محمد احمد,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4457,http://www.parliament.gov.eg/members/,1970-10-01,مستقل,القاهرة,القاهرة,2015
4458,محمد ماهر حامد محمد خليل,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4458,http://www.parliament.gov.eg/members/,1953-04-08,مستقل,القاهرة,القاهرة,2015
4459,احمد عبده مصطفى ابراهيم,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4459,http://www.parliament.gov.eg/members/,1960-01-22,مستقل,القاهرة,القاهرة,2015
4460,سعيد حنفى السيد محمد شبابيك,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4460,http://www.parliament.gov.eg/members/,1959-02-14,حماة الوطن,القاهرة,القاهرة,2015
4461,جمال الدين سعيد محمود الشريف,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4461,http://www.parliament.gov.eg/members/,1959-09-19,مستقل,القاهرة,القاهرة,2015
4462,عصام فاروق فؤاد سعد,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4462,http://www.parliament.gov.eg/members/,1975-02-01,مستقل,القاهرة,القاهرة,2015
4463,محمد احمد عبد المنعم العقاد,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4463,http://www.parliament.gov.eg/members/,1966-07-05,مستقل,القاهرة,القاهرة,2015
4464,محمد شعبان محمد عبد العال,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4464,http://www.parliament.gov.eg/members/,1966-06-21,مستقل,القاهرة,القاهرة,2015
4465,خالد عبد العزيز فهمى محمد,http://www.parliament.gov.eg/members/ImageVB.aspx?ImageID=4465,http://www.parliament.gov.eg/members/,1972-01-21,المصريين الاحرار,القاهرة,القاهرة,2015
